Unnamed: 0,SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
10714,0,61,0,0.0,0,0,1500.0,1.0
10715,0,29,0,0.181007,0,0,2800.0,0.0
10716,0,34,0,0.058946,0,0,4325.0,0.0
10717,0,41,0,1.085435,0,0,4599.0,3.0
10718,0,75,0,0.065806,0,0,6351.0,0.0
10719,0,42,0,0.463494,0,0,6450.0,2.0
10720,0,57,0,0.408559,0,0,18038.0,0.0
10721,0,60,0,1.041757,0,0,70000.0,0.0
10722,0,49,0,0.322344,0,0,8583.0,1.0
10724,0,63,0,0.160768,0,0,5000.0,1.0
10725,0,65,0,0.007198,0,0,3750.0,0.0
10726,0,70,0,0.07107,0,0,42000.0,0.0
10727,0,37,0,0.05343,0,0,2900.0,2.0
10728,0,32,1,0.25546,0,0,8333.0,0.0
10729,0,55,0,0.244062,0,0,8251.0,2.0
10730,0,38,0,0.18006,0,0,6619.0,2.0
10731,0,59,0,0.199453,0,0,9866.0,4.0
10732,0,58,0,789.0,0,0,0.0,0.0
10733,0,42,0,0.30757,0,0,6300.0,1.0
10738,0,58,0,0.252328,0,0,10200.0,1.0
10739,0,48,0,0.250565,0,0,7083.0,1.0
10740,0,41,0,0.322903,0,0,2300.0,0.0
10741,0,65,0,0.348259,0,0,2411.0,0.0
10742,0,52,0,0.163681,0,0,4074.0,1.0
10743,0,57,0,0.314638,0,0,7220.0,0.0
10744,0,53,0,0.460692,0,0,8000.0,2.0
10745,0,35,1,0.378339,0,0,6250.0,1.0
10746,0,70,0,1060.0,1,1,0.0,0.0
10747,0,58,0,0.505715,0,0,3236.0,0.0
10748,0,53,0,0.398641,0,0,2500.0,0.0
10752,0,32,0,0.110697,0,0,6169.0,0.0
10753,0,35,0,1.35664,0,0,2416.0,2.0
10754,0,86,0,0.248846,0,0,5416.0,0.0
10755,0,63,0,0.204014,0,0,42800.0,1.0
10756,0,61,0,0.607623,0,0,3200.0,0.0
10757,0,47,0,0.504249,0,0,6000.0,3.0
10759,0,40,0,0.027314,0,1,5271.0,0.0
10760,0,46,0,0.159337,0,0,10800.0,6.0
10762,0,75,0,0.312337,0,0,3444.0,0.0
10763,0,64,1,0.282194,0,0,4666.0,0.0
10766,0,68,0,0.812708,0,0,4500.0,0.0
10767,0,56,0,0.445321,0,0,1773.0,1.0
10768,0,70,0,0.892752,0,0,5780.0,1.0
10769,0,60,0,0.410861,0,0,12300.0,1.0
10770,0,54,0,0.396742,0,0,6875.0,0.0
10771,0,81,0,0.337833,0,0,5333.0,0.0
10772,0,48,0,0.268819,0,0,7000.0,3.0
10773,0,38,0,0.603241,0,0,1912.0,0.0
10775,0,43,0,0.543788,0,0,11943.0,4.0
10777,0,53,0,0.152718,0,0,6750.0,0.0
10779,0,26,0,0.193771,0,0,5650.0,2.0
10781,0,64,0,0.511106,0,0,9633.0,1.0
10782,0,82,0,0.002249,0,0,4000.0,1.0
10783,0,44,0,2.205433,0,0,2944.0,2.0
10784,0,65,0,0.091549,0,0,9666.0,0.0
10786,0,29,0,0.253556,0,0,2811.0,0.0
10787,0,48,0,0.650787,0,0,6800.0,0.0
10788,0,50,0,0.369596,0,0,11333.0,3.0
10789,0,25,0,0.151671,0,0,3500.0,0.0
10790,0,30,0,0.382684,0,0,2667.0,1.0
10791,0,50,2,0.412647,0,0,4000.0,2.0
10794,0,56,0,0.035982,1,0,2000.0,2.0
10795,0,63,0,0.2253,0,0,8916.0,0.0
10798,0,80,0,0.585647,0,0,1476.0,0.0
10799,0,62,0,0.078097,0,0,9500.0,1.0
10801,0,28,0,0.105179,0,0,5000.0,0.0
10802,0,33,0,0.5981,0,0,4000.0,0.0
10803,0,36,0,0.372526,0,0,3384.0,1.0
10805,0,79,0,0.076132,0,0,2626.0,0.0
10806,0,52,0,0.309344,0,0,13366.0,3.0
10807,0,63,0,0.015995,0,0,3500.0,0.0
10808,0,77,0,0.265556,0,0,4081.0,0.0
10809,0,69,0,0.292519,0,0,3568.0,2.0
10810,0,59,0,0.461635,0,0,4000.0,0.0
10811,0,52,0,0.0,0,0,3700.0,0.0
10812,0,48,0,0.374169,0,0,6766.0,0.0
10814,0,34,0,0.420697,0,0,8000.0,0.0
10817,0,60,0,0.120913,0,0,15200.0,1.0
10818,0,35,0,0.006297,0,0,3334.0,0.0
10821,0,60,0,0.198892,0,0,16249.0,0.0
10822,0,81,0,0.058316,0,0,7527.0,0.0
10824,0,65,0,0.41259,0,0,5416.0,4.0
10826,0,60,0,0.086462,0,0,12918.0,0.0
10829,0,28,0,0.281181,0,0,8666.0,0.0
10830,0,46,0,0.529391,0,0,5800.0,0.0
10831,0,50,0,0.428809,0,0,9600.0,2.0
10832,0,56,1,0.035075,0,0,5416.0,0.0
10834,0,25,0,0.269969,0,0,2240.0,0.0
10836,0,38,0,0.113086,0,0,4500.0,1.0
10837,0,51,0,0.114218,0,0,8833.0,0.0
10838,0,54,0,0.447297,0,0,5492.0,0.0
10839,0,39,1,0.41014,0,0,4200.0,0.0
10840,0,61,0,0.704204,0,0,3995.0,1.0
10842,0,61,0,0.669523,0,0,3500.0,0.0
10843,0,48,0,0.236769,0,0,9333.0,2.0
10844,0,64,0,0.080373,0,0,10500.0,0.0
10845,0,47,0,0.512697,0,0,5000.0,2.0
10846,0,37,1,0.52667,0,0,2230.0,2.0
10847,0,39,0,0.647088,0,0,4000.0,2.0
10848,0,35,0,0.221365,0,0,3500.0,4.0
10849,0,61,0,0.437113,0,0,5000.0,0.0
10850,0,65,0,0.0,0,0,2902.0,0.0
10851,0,38,0,0.137375,0,0,14150.0,1.0
10852,0,35,0,0.478576,0,0,7864.0,0.0
10853,0,32,0,0.298447,1,0,4700.0,2.0
10855,0,38,0,1660.0,0,0,0.0,0.0
10858,0,51,0,0.946812,0,0,5583.0,0.0
10859,0,48,0,0.309035,0,0,5500.0,2.0
10860,0,41,0,1.226548,0,0,9966.0,2.0
10861,0,30,0,0.86461,0,0,4667.0,0.0
10864,0,51,0,0.219463,0,0,6000.0,3.0
10867,0,48,0,0.56985,0,0,3800.0,1.0
10868,0,59,0,0.25293,0,0,18000.0,2.0
10869,0,44,1,6.558287,0,1,8500.0,0.0
10870,0,50,0,0.295108,0,0,7420.0,2.0
10871,0,76,0,0.428149,0,0,3040.0,0.0
10872,0,56,0,0.273162,0,0,17560.0,2.0
10873,0,83,0,0.015911,0,0,4650.0,0.0
10874,0,70,0,0.363934,0,0,5500.0,1.0
10875,0,69,0,0.021433,0,0,5178.0,1.0
10877,0,56,1,0.310957,0,0,5749.0,0.0
10878,0,70,0,0.52267,0,0,2800.0,0.0
10880,0,65,0,1.31984,0,0,2000.0,0.0
10882,0,80,0,0.2297,0,0,4100.0,0.0
10883,0,46,1,0.763338,0,0,5416.0,2.0
10884,0,54,0,0.212743,0,0,8380.0,1.0
10885,0,68,0,0.125109,0,0,1142.0,0.0
10887,0,59,0,0.333083,0,0,10666.0,0.0
10888,0,58,0,0.0781,0,0,15492.0,0.0
10889,0,61,0,0.376266,0,0,6715.0,2.0
10890,0,55,0,0.602042,0,0,9500.0,1.0
10891,0,52,0,0.0,0,0,2500.0,0.0
10892,0,50,0,0.660807,0,0,6541.0,2.0
10894,0,39,0,0.652739,0,0,7083.0,1.0
10895,0,63,0,0.668812,0,0,3417.0,0.0
10896,0,66,0,0.849133,0,0,8417.0,0.0
10898,0,37,0,0.174214,0,0,3466.0,1.0
10899,0,39,0,0.346515,0,0,6700.0,0.0
10902,0,48,0,0.207542,0,0,7000.0,2.0
10903,0,35,0,0.76642,0,0,4460.0,0.0
10904,0,43,0,0.984309,0,0,5416.0,2.0
10905,0,48,0,0.22055,0,0,10500.0,0.0
10907,0,59,0,0.375063,0,1,17916.0,3.0
10908,0,26,0,0.100469,0,0,1920.0,0.0
10909,0,52,0,0.108778,1,0,5000.0,1.0
10910,0,64,1,0.032984,0,0,2000.0,0.0
10911,0,64,0,0.013483,2,0,4375.0,0.0
10913,0,63,0,0.022717,0,0,2200.0,0.0
10914,0,50,0,0.515054,0,0,4948.0,0.0
10915,0,56,0,0.262684,0,0,4000.0,0.0
10916,0,56,0,0.360554,0,0,4983.0,1.0
10917,0,75,0,0.092473,0,0,9007.0,0.0
10918,0,69,0,2.928453,0,0,600.0,0.0
10920,0,49,0,0.230198,0,0,11589.0,2.0
10921,0,51,0,0.059009,1,0,5083.0,2.0
10922,0,54,0,0.233812,0,0,5080.0,2.0
10923,0,76,0,0.31945,0,0,2400.0,0.0
10924,0,51,0,0.391861,0,0,5700.0,2.0
10925,0,43,0,0.52515,0,0,4333.0,0.0
10926,0,48,0,0.689862,0,0,5000.0,0.0
10927,0,56,0,0.334502,0,0,5416.0,1.0
10928,0,72,0,0.096074,0,0,4100.0,1.0
10929,0,53,0,0.189544,0,0,7000.0,0.0
10931,0,34,0,0.05214,0,0,6846.0,0.0
10932,0,49,0,0.588211,0,0,4800.0,0.0
10933,0,49,0,0.585072,0,0,3402.0,2.0
10934,0,59,0,0.662263,0,0,2800.0,0.0
10936,0,41,0,0.516184,0,0,5900.0,0.0
10937,0,40,0,0.144859,0,0,7206.0,3.0
10938,0,39,0,0.073507,0,0,7250.0,0.0
10940,0,47,0,0.288493,0,0,8533.0,4.0
10941,0,39,0,0.474439,0,0,3207.0,3.0
10942,0,44,0,0.134087,0,0,10000.0,0.0
10943,0,71,0,0.899539,0,0,1084.0,0.0
10944,0,46,0,0.38601,0,0,4245.0,0.0
10945,0,43,0,0.562783,0,0,3750.0,1.0
10946,0,69,2,0.300486,0,0,3500.0,0.0
10948,0,48,1,0.400133,0,0,4500.0,4.0
10949,0,46,0,0.054868,0,0,8000.0,1.0
10950,0,65,0,0.259554,0,0,5154.0,0.0
10951,0,67,0,0.765943,0,0,2900.0,0.0
10952,0,60,0,0.324003,0,0,3536.0,1.0
10953,0,68,0,0.420617,0,0,7488.0,3.0
10954,0,79,0,0.493621,0,0,3291.0,0.0
10956,0,70,1,0.242208,0,0,13025.0,0.0
10958,0,64,0,0.133187,0,0,3633.0,0.0
10959,0,43,0,0.312357,0,0,4798.0,1.0
10960,0,62,0,3494.0,0,0,1.0,0.0
10961,0,76,0,0.813137,0,0,2450.0,0.0
10962,0,65,0,0.044782,0,0,2500.0,0.0
10963,0,38,0,0.352203,0,0,8125.0,2.0
10964,0,58,1,0.431303,0,0,13333.0,2.0
10965,0,55,0,0.336104,0,0,16000.0,3.0
10966,0,61,1,0.195331,0,0,13750.0,0.0
10967,0,54,0,0.147371,0,0,5000.0,0.0
10968,0,50,0,0.034462,0,0,1682.0,0.0
10969,0,47,0,0.605139,0,0,10000.0,0.0
10970,0,46,0,0.177165,0,0,5000.0,0.0
10971,0,35,0,0.11674,0,0,4342.0,0.0
10972,0,55,1,0.067307,0,0,8750.0,0.0
10973,0,27,0,476.0,0,0,0.0,0.0
10974,0,30,0,0.575276,0,0,3526.0,0.0
10976,0,66,0,0.010297,0,0,6700.0,0.0
10977,0,64,0,0.290065,0,0,3250.0,0.0
10978,0,66,0,0.175461,0,0,7750.0,0.0
10979,0,62,0,0.09927,0,0,33000.0,1.0
10981,0,54,0,0.123119,0,0,9900.0,1.0
10982,0,53,0,0.4013,0,0,7689.0,0.0
10983,0,45,0,0.438513,0,0,4195.0,3.0
10987,0,39,0,0.30343,0,0,10700.0,0.0
10988,0,63,0,0.271273,0,0,10000.0,1.0
10989,0,41,0,0.339137,0,0,8500.0,5.0
10990,0,43,0,0.079205,0,0,3875.0,4.0
10991,0,48,0,0.00282,0,0,33333.0,0.0
10994,0,45,0,0.042553,0,1,6250.0,0.0
10995,0,35,0,0.25951,0,0,8700.0,0.0
10997,0,40,0,0.190614,0,0,8650.0,2.0
10998,0,40,1,0.267941,0,0,6590.0,1.0
11000,0,57,2,0.542551,0,0,5416.0,0.0
11001,0,55,1,0.255928,0,0,18133.0,1.0
11002,0,75,0,0.010832,0,0,6000.0,0.0
11003,0,40,0,0.159756,0,0,4750.0,0.0
11004,0,23,0,0.021924,0,0,820.0,0.0
11005,0,56,0,0.785833,0,0,5999.0,0.0
11008,0,58,0,0.166267,0,0,5833.0,0.0
11010,0,55,0,0.323487,0,0,8259.0,1.0
11011,0,62,0,0.447967,0,0,7600.0,1.0
11012,0,56,0,0.346624,0,0,8100.0,0.0
11013,0,53,0,0.034056,0,0,6782.0,0.0
11014,0,38,0,0.323435,0,0,7441.0,1.0
11015,0,51,0,0.011877,0,0,8166.0,1.0
11016,0,37,0,0.377937,0,0,6000.0,0.0
11017,0,47,0,0.458757,0,0,6000.0,2.0
11018,0,64,0,0.067644,0,1,3000.0,0.0
11019,0,30,0,0.284229,0,0,3366.0,0.0
11020,0,66,0,0.312366,0,0,6040.0,0.0
11021,0,51,0,0.275862,0,0,7800.0,3.0
11022,0,73,0,0.150669,0,0,4333.0,1.0
11023,0,48,0,0.228861,0,0,4150.0,3.0
11024,0,31,0,0.497918,0,0,1200.0,0.0
11025,0,76,0,0.585473,0,0,7048.0,1.0
11026,0,35,0,0.021075,0,0,3273.0,3.0
11027,0,36,0,0.531963,0,0,4864.0,0.0
11029,0,69,0,0.002713,0,0,3316.0,1.0
11030,0,58,1,0.414254,0,0,4110.0,0.0
11031,0,77,0,0.087478,0,0,4000.0,0.0
11032,0,39,0,0.262085,0,0,7115.0,1.0
11033,0,62,0,0.301386,0,0,7000.0,0.0
11035,0,34,0,0.49415,0,0,8375.0,0.0
11037,0,62,0,0.295265,0,0,2871.0,0.0
11038,0,56,0,0.490717,0,0,3500.0,0.0
11039,0,50,0,0.637045,0,0,8000.0,0.0
11040,0,67,0,0.368246,0,0,9900.0,0.0
11041,0,44,0,0.099923,0,0,1300.0,0.0
11042,0,66,0,0.139849,0,0,14200.0,2.0
11044,0,46,0,0.486571,0,0,1600.0,0.0
11045,0,67,0,0.073623,0,0,8366.0,0.0
11046,0,48,0,0.291428,0,0,7500.0,4.0
11047,0,49,0,0.493606,0,0,4300.0,0.0
11048,0,28,0,0.094705,0,0,6250.0,0.0
11049,0,38,0,0.375526,0,0,2614.0,2.0
11050,0,25,0,0.197521,0,0,2500.0,0.0
11051,0,51,0,0.298396,0,0,8166.0,3.0
11052,0,26,0,0.025772,0,0,4500.0,1.0
11053,0,53,0,0.7087,0,0,6700.0,0.0
11055,0,34,1,0.056389,0,0,5000.0,0.0
11056,0,52,0,0.566243,0,0,10000.0,0.0
11057,0,82,0,0.124351,0,0,5966.0,0.0
11058,0,81,0,0.024795,0,0,5000.0,0.0
11059,0,87,0,0.002399,0,0,2083.0,0.0
11060,0,61,0,0.297176,0,0,4000.0,2.0
11061,0,61,1,0.437696,0,0,4790.0,1.0
11062,0,47,0,0.011997,0,0,4750.0,0.0
11065,0,40,0,0.588984,0,0,5500.0,2.0
11066,0,56,0,1.155976,0,0,6500.0,0.0
11067,0,35,7,0.195991,0,1,8081.0,1.0
11068,0,49,0,0.122246,0,0,10666.0,0.0
11069,0,30,0,0.2265,0,0,3350.0,0.0
11070,0,48,0,0.550515,0,0,6700.0,2.0
11071,0,38,0,0.208605,0,0,5833.0,0.0
11073,0,46,0,0.270073,0,0,10000.0,1.0
11074,0,22,0,0.0,0,0,820.0,0.0
11075,0,70,0,0.005523,0,0,3258.0,0.0
11077,0,50,1,1.862902,0,0,6250.0,1.0
11078,0,55,1,0.436371,0,0,2600.0,1.0
11080,0,62,0,0.820871,0,0,3650.0,0.0
11081,0,45,0,0.520423,0,0,3500.0,2.0
11082,0,35,0,0.371542,0,0,7083.0,1.0
11085,0,58,0,0.682561,0,0,3732.0,1.0
11086,0,38,0,0.08294,0,0,8041.0,3.0
11087,0,32,0,0.381091,0,0,2400.0,0.0
11088,0,62,0,0.204927,0,0,2800.0,0.0
11089,0,55,1,0.653855,0,0,4500.0,2.0
11090,0,48,0,0.24505,0,0,15000.0,3.0
11091,0,58,1,0.421175,0,0,9000.0,1.0
11092,0,65,0,0.009308,0,0,3222.0,0.0
11093,0,80,0,0.279525,0,0,6900.0,2.0
11094,0,71,0,0.076124,0,0,23500.0,0.0
11095,0,57,0,0.321583,0,0,5332.0,0.0
11096,0,63,0,0.172207,0,0,4000.0,0.0
11097,0,29,0,0.687366,0,0,1400.0,0.0
11098,0,52,0,0.27923,0,0,10750.0,2.0
11099,0,68,0,1.104952,0,0,2200.0,0.0
11100,0,31,0,1.696049,0,0,1315.0,0.0
11101,0,45,0,0.283462,0,0,6977.0,0.0
11103,0,57,0,0.12374,0,0,12000.0,1.0
11104,0,66,0,0.796167,0,0,3443.0,0.0
11105,0,52,0,0.272563,0,0,3866.0,1.0
11106,0,79,0,0.02465,0,0,1500.0,0.0
11107,0,55,0,0.296113,0,0,5041.0,0.0
11108,0,34,1,0.096056,2,0,3726.0,0.0
11109,0,52,1,0.181708,1,0,6625.0,1.0
11111,0,36,0,0.140393,0,0,2898.0,0.0
11112,0,46,0,0.184149,0,0,17083.0,2.0
11114,0,54,0,0.172676,0,0,8541.0,1.0
11115,0,69,0,0.050535,0,0,13000.0,1.0
11116,0,77,0,0.021171,0,0,4250.0,0.0
11117,0,39,0,0.596908,0,0,5174.0,4.0
11118,0,71,0,0.431692,0,0,2700.0,0.0
11119,0,53,0,0.10707,0,0,5416.0,1.0
11120,0,51,0,0.007499,0,0,3333.0,2.0
11122,0,41,2,0.519548,0,0,10000.0,3.0
11123,0,50,0,0.30073,0,0,3833.0,0.0
11124,0,53,0,0.158483,0,0,3400.0,1.0
11125,0,79,0,0.067927,0,0,2590.0,1.0
11126,0,78,0,0.00757,0,0,7000.0,0.0
11127,0,56,0,0.125119,0,0,5250.0,0.0
11128,0,29,0,0.0,0,0,1752.0,5.0
11129,0,62,0,0.82911,0,0,4300.0,0.0
11130,0,42,0,0.0689,0,1,3700.0,0.0
11131,0,58,1,0.376078,0,0,8000.0,1.0
11132,0,45,0,0.819249,0,0,3833.0,2.0
11133,0,84,0,0.431902,0,0,3817.0,0.0
11134,0,46,1,0.229568,0,0,7169.0,0.0
11135,0,53,0,0.278459,0,0,5867.0,3.0
11136,0,84,0,0.149324,0,0,1700.0,1.0
11137,0,39,0,0.724809,0,0,3800.0,1.0
11138,0,50,0,0.101367,0,0,10900.0,1.0
11139,0,44,0,0.556186,0,0,6700.0,0.0
11140,0,40,0,0.007497,0,0,2400.0,0.0
11141,0,32,0,0.210606,0,0,4600.0,1.0
11142,0,34,0,0.174408,0,1,12573.0,0.0
11144,0,54,0,2.327596,0,0,1800.0,1.0
11146,0,39,0,0.347141,0,0,5648.0,2.0
11148,0,81,0,0.002598,0,0,6157.0,0.0
11151,0,48,0,0.35188,0,0,3935.0,2.0
11152,0,39,4,0.33953,0,0,10166.0,1.0
11153,0,44,0,1.0557,0,0,1920.0,2.0
11154,0,49,0,0.465513,0,0,7567.0,1.0
11155,0,30,0,0.007197,0,0,2500.0,0.0
11156,0,57,0,0.015852,0,0,8200.0,0.0
11158,0,59,0,0.229912,0,0,2600.0,0.0
11159,0,32,0,1.025867,0,0,1700.0,1.0
11161,0,42,0,0.245435,0,0,27000.0,2.0
11163,0,27,0,0.0,0,1,3000.0,0.0
11164,0,68,0,0.61634,0,0,2496.0,1.0
11165,0,48,0,0.031246,0,0,7200.0,2.0
11166,0,36,0,0.008603,0,0,2905.0,2.0
11167,0,36,0,0.485525,0,0,4075.0,3.0
11168,0,44,0,0.477754,0,0,6000.0,2.0
11169,0,49,0,0.358517,0,0,14400.0,0.0
11170,0,63,0,0.474011,0,0,7560.0,1.0
11171,0,76,0,0.096874,0,0,5150.0,1.0
11172,0,43,0,0.256886,0,0,11000.0,2.0
11173,0,59,0,0.016381,0,0,7996.0,3.0
11174,0,65,0,0.546598,0,0,3100.0,0.0
11176,0,50,0,0.288096,0,0,13616.0,1.0
11177,0,33,0,0.063989,0,0,6000.0,3.0
11178,0,32,3,0.213011,0,0,7900.0,0.0
11179,0,68,0,115.0,0,0,0.0,0.0
11180,0,47,0,1.255063,0,0,3900.0,1.0
11181,0,33,0,0.644089,0,0,4000.0,0.0
11182,0,47,0,0.530142,0,0,3300.0,0.0
11183,0,26,0,0.266104,0,0,2250.0,0.0
11184,0,52,1,0.982363,0,0,1700.0,1.0
11185,0,32,0,0.125349,0,0,4291.0,0.0
11188,0,58,1,0.408474,0,0,4200.0,2.0
11189,0,31,0,0.205966,0,0,6000.0,2.0
11190,0,75,0,0.115288,0,0,10000.0,1.0
11192,0,75,0,0.128205,0,0,4523.0,0.0
11193,0,74,0,0.012551,0,0,3186.0,0.0
11195,0,54,0,0.438057,0,0,6400.0,3.0
11196,0,49,0,0.341007,0,0,4647.0,0.0
11197,0,72,0,0.15074,0,0,2500.0,0.0
11199,0,46,0,0.003506,0,0,7700.0,0.0
11200,0,47,0,0.131878,0,0,5815.0,1.0
11201,0,44,0,0.076769,0,0,9000.0,0.0
11202,0,39,0,0.003999,0,0,6000.0,1.0
11203,0,53,2,0.158919,0,0,8733.0,1.0
11204,0,58,0,0.027984,0,0,1750.0,0.0
11205,0,43,0,0.149617,0,0,3000.0,0.0
11206,0,39,0,0.578147,0,0,6250.0,1.0
11207,0,42,1,0.413862,0,0,3000.0,0.0
11209,0,53,0,0.36994,0,0,2667.0,0.0
11211,0,67,0,0.113751,0,0,4166.0,0.0
11212,0,44,0,1.132337,0,0,5417.0,0.0
11213,0,40,0,0.033133,0,0,3500.0,0.0
11214,0,45,0,0.027297,0,0,10000.0,1.0
11215,0,29,0,0.040133,0,0,159791.0,0.0
11216,0,35,1,0.14817,0,0,1666.0,0.0
11218,0,23,0,0.0,0,0,1920.0,0.0
11220,0,34,1,0.133622,0,0,3000.0,0.0
11221,0,52,0,0.168777,0,0,12400.0,1.0
11222,0,35,0,0.501371,0,1,6200.0,2.0
11223,0,59,0,0.575826,0,0,6204.0,1.0
11224,0,46,0,0.37499,0,0,12850.0,2.0
11225,0,47,0,0.334261,1,0,4310.0,3.0
11226,0,73,1,0.001269,0,0,3150.0,0.0
11227,0,44,0,0.112072,0,0,3354.0,1.0
11228,0,28,0,0.173887,0,0,4962.0,0.0
11229,0,70,0,0.298448,0,0,10500.0,1.0
11230,0,65,0,0.145425,0,0,4950.0,0.0
11231,0,60,6,2597.0,1,1,1.0,4.0
11232,0,41,0,0.591271,0,0,4650.0,0.0
11233,0,49,0,0.172154,0,0,2915.0,1.0
11235,0,48,0,0.217051,1,0,5500.0,0.0
11237,0,56,0,0.001241,0,0,7250.0,0.0
11238,0,34,0,0.007426,0,0,3500.0,3.0
11239,0,70,0,0.041822,0,0,65300.0,0.0
11240,0,58,0,0.150168,0,0,3575.0,0.0
11241,0,50,0,1.520905,0,0,4639.0,2.0
11242,0,69,0,0.376059,0,0,10500.0,0.0
11243,0,29,0,0.89717,0,0,2119.0,0.0
11244,0,51,0,0.560836,0,0,7700.0,1.0
11245,0,46,0,0.271955,0,0,6000.0,1.0
11247,0,42,0,0.538385,0,0,8049.0,0.0
11249,0,32,0,1.853136,0,0,4384.0,2.0
11250,0,61,0,0.364147,0,0,1600.0,0.0
11251,0,71,0,0.050517,0,0,1642.0,1.0
11252,0,28,0,0.119331,0,0,2270.0,2.0
11256,0,42,0,0.297163,0,0,9233.0,1.0
11257,0,65,0,0.667805,0,0,10833.0,1.0
11258,0,31,0,0.074025,0,0,3025.0,0.0
11260,0,60,0,0.590224,0,0,10412.0,0.0
11261,0,73,1,0.184358,0,0,3400.0,0.0
11262,0,77,0,0.292568,0,0,10400.0,0.0
11263,0,62,0,0.159676,0,0,12850.0,1.0
11264,0,38,0,0.331111,0,0,6000.0,2.0
11265,0,64,0,0.051645,0,0,2400.0,0.0
11266,0,78,0,0.037437,0,0,8333.0,0.0
11267,0,70,0,0.711495,0,0,2200.0,0.0
11270,0,26,0,0.020971,0,0,2574.0,0.0
11271,0,34,1,0.005364,0,0,8574.0,1.0
11272,0,29,0,0.142593,0,0,6500.0,0.0
11273,0,73,0,0.145867,0,0,5600.0,0.0
11274,0,76,0,0.842279,0,0,3036.0,0.0
11277,0,46,1,0.243262,0,0,4340.0,0.0
11278,0,74,0,0.02161,0,0,5228.0,0.0
11279,0,38,0,0.524674,0,0,8206.0,2.0
11280,0,46,0,0.56542,0,0,5800.0,0.0
11281,0,53,0,0.046988,1,0,4000.0,0.0
11282,0,35,0,0.489712,0,0,1700.0,0.0
11284,0,25,0,0.012987,0,0,1000.0,0.0
11286,0,28,0,230.0,0,0,0.0,0.0
11287,0,30,0,0.002571,0,0,5833.0,0.0
11290,0,47,0,0.390951,0,0,2585.0,0.0
11293,0,54,1,0.533871,0,0,9166.0,2.0
11294,0,47,0,0.539977,0,0,23500.0,2.0
11295,0,50,1,0.200315,1,0,4442.0,3.0
11296,0,69,0,1.301587,0,0,4283.0,0.0
11297,0,76,0,1.14681,0,0,1300.0,0.0
11298,0,56,0,0.207792,0,0,1000.0,0.0
11299,0,33,0,0.102355,0,0,5519.0,0.0
11300,0,40,4,0.637272,0,0,2800.0,3.0
11301,0,59,0,0.36899,0,0,6010.0,1.0
11302,0,57,0,0.15295,0,0,17083.0,2.0
11303,0,32,0,0.454336,1,0,7379.0,2.0
11304,0,67,0,0.608174,0,0,3914.0,0.0
11305,0,59,0,0.02508,0,0,2192.0,0.0
11306,0,49,2,0.46336,0,0,6249.0,0.0
11307,0,32,0,0.233989,2,0,2794.0,2.0
11308,0,58,0,0.044565,0,0,7000.0,0.0
11309,0,54,0,2.76249,0,0,1300.0,0.0
11310,0,57,0,0.182767,0,0,8912.0,1.0
11313,0,63,1,0.027497,0,0,10000.0,1.0
11314,0,42,0,0.100672,0,0,5800.0,2.0
11315,0,48,0,0.288361,0,0,14571.0,4.0
11316,0,39,0,0.086294,0,0,6500.0,2.0
11317,0,67,0,0.088982,0,0,5000.0,0.0
11318,0,62,0,0.028766,0,0,2050.0,1.0
11319,0,49,0,0.361556,0,0,6991.0,0.0
11320,0,43,1,0.944611,0,0,5000.0,0.0
11321,0,69,0,0.289023,0,0,13600.0,1.0
11325,0,29,0,0.383452,0,0,8000.0,0.0
11326,0,43,1,0.857659,0,0,2767.0,0.0
11327,0,54,0,0.176701,0,0,9965.0,0.0
11329,0,40,1,0.116377,0,1,5000.0,2.0
11330,0,48,0,0.393882,0,0,8499.0,2.0
11331,0,44,0,0.829807,0,0,3166.0,1.0
11334,0,40,0,0.489563,0,0,5700.0,1.0
11335,0,75,0,0.025339,0,0,3393.0,0.0
11337,0,52,0,0.211636,0,0,17874.0,0.0
11338,0,37,0,0.469007,0,0,4500.0,1.0
11340,0,48,1,0.423201,0,0,8033.0,4.0
11342,0,53,0,0.001048,0,0,10500.0,2.0
11344,0,54,0,0.210475,0,0,11302.0,1.0
11345,0,34,0,0.093491,0,0,10000.0,1.0
11346,0,24,0,0.120625,0,0,3713.0,0.0
11348,0,46,0,0.072342,0,0,6800.0,2.0
11349,0,36,0,0.709305,0,0,4416.0,0.0
11350,0,30,0,0.322085,0,0,3970.0,0.0
11352,0,49,0,0.402952,0,0,5419.0,1.0
11353,0,59,0,0.226851,0,0,4416.0,1.0
11354,0,67,0,0.31025,0,0,8750.0,0.0
11355,0,47,0,0.725897,0,0,46000.0,2.0
11356,0,67,0,0.814728,0,1,3000.0,1.0
11357,0,64,0,0.004995,0,0,1000.0,0.0
11358,0,67,0,0.254668,0,0,6800.0,0.0
11359,0,63,0,0.520479,0,0,6933.0,1.0
11361,0,67,0,0.638522,0,0,7875.0,0.0
11363,0,47,0,0.183887,0,1,4877.0,2.0
11364,0,32,0,0.005176,0,0,1931.0,0.0
11365,0,57,2,0.668938,0,0,6750.0,2.0
11366,0,40,0,0.412432,0,0,8107.0,2.0
11367,0,60,0,0.206463,0,0,6683.0,1.0
