heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
35.92,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.0,2000
35.92,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.0,2000
35.94,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.5,1500
35.97,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,4.0,5000
35.98,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,3000
36.09,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,1.5,5000
36.15,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.0,3500
36.15,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,9.5,1000
36.15,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,9.5,1000
36.16,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,11.5,1500
36.19,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,6.5,2500
36.24,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,4.5,4000
36.28,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.0,2000
36.28,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.0,2000
36.29,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.5,3500
36.31,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,2500
36.32,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.0,2000
36.32,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.0,2000
36.4,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,2.5,5000
36.41,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,19.0,2000
36.45,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,6.5,2000
36.59,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.5,2000
36.59,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.5,2000
36.63,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,6.0,4500
36.63,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,6.0,4500
36.68,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.0,4500
36.69,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,9.0,1500
36.7,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,17.0,1000
36.72,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,100
36.72,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,100
36.73,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,0.0,5000
36.76,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.0,1000
36.81,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,9.5,2500
36.82,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,4.0,4200
36.85,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,12.0,1500
36.89,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.0,1000
36.89,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.0,1000
36.93,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.0,3000
36.95,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.5,1000
36.98,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,100
36.98,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,100
36.98,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,100
37.0,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,11.5,2500
37.0,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,11.5,2500
37.01,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,1.0,4500
37.04,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,4.5,3000
37.09,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.0,2500
37.21,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.5,1000
37.21,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,7.0,4500
37.27,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.0,3500
37.31,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.5,1500
37.33,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,2.5,4000
37.33,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,2.5,4000
37.33,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,13.0,3000
37.37,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.0,3000
37.48,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,12.0,3500
37.48,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,12.0,3500
37.56,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,0.5,5000
37.57,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,5.5,3000
37.57,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.5,2000
37.57,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.5,2000
37.6,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,2.5,3500
37.61,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.5,3000
37.61,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.5,3000
37.61,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.5,3000
37.63,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,4.5,5000
37.63,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,4.5,5000
37.64,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,5.0,4000
37.67,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,20.0,1000
37.7,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,10.0,2000
37.71,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.5,2500
37.76,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,15.0,1000
37.76,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,15.0,1000
37.77,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,2.5,4500
37.78,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,1.5,4500
37.8,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,7.0,4500
37.81,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,11.0,3500
37.83,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,17.5,1000
37.86,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,8.0,2500
37.89,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,5.0,4000
37.89,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,9.0,4000
37.93,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,1500
37.93,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,1500
37.93,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,1500
37.94,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.0,2000
37.98,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.5,4000
38.04,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.0,100
38.07,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,6.5,3500
38.1,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.0,2500
38.12,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,2000
38.15,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,12.5,1500
38.16,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,14.0,2000
38.17,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,5.0,5000
38.19,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.5,2000
38.2,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,3.0,4000
38.2,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,3.0,4000
38.26,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,2.0,4500
38.29,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12.0,3500
38.37,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,7.5,3500
38.37,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,7.5,3500
38.37,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,2.0,5000
38.4,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,0.0,5000
38.42,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6.0,5000
38.45,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,15.0,3000
38.48,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,7.5,3500
38.48,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,7.5,3500
38.49,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,7.5,3000
38.5,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,2500
38.5,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,2500
38.57,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,2.0,5000
38.61,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,6.5,3000
38.74,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,8.0,3000
38.74,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,8.0,3000
38.74,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,8.0,3000
38.74,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,8.0,3000
38.75,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.5,1000
38.78,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,4.5,4200
38.88,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.0,2000
38.9,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,0.0,5000
38.9,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.5,1000
38.93,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,5.0,3500
38.99,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.0,100
39.0,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,0.5,5000
39.01,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.5,3500
39.04,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,10.5,2000
39.04,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,10.5,2000
39.04,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,10.5,2000
39.04,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.0,2500
39.04,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.0,2500
39.04,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.0,2500
39.05,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,9.0,3000
39.05,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,9.0,3000
39.09,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.5,2500
39.09,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.5,2500
39.11,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,12.0,1500
39.13,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.5,2500
39.13,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.5,2500
39.14,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.0,2000
39.17,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,1000
39.17,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,1000
39.18,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,9.0,2000
39.19,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,10.0,1500
39.24,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.0,2500
39.31,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,2.0,3000
39.35,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,12.0,3500
39.36,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,20.0,2000
39.36,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.0,5000
39.36,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.0,5000
39.37,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,20.0,1500
39.4,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,5.0,5000
39.41,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,8.5,2500
39.41,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,8.5,2500
39.41,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,8.5,2500
39.42,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.0,2000
39.49,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,3.5,5000
39.49,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,3.5,5000
39.51,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.5,3000
39.51,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.5,3000
39.51,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,0.0,4500
39.56,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,6.5,3000
39.6,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,6.0,4000
39.66,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.0,2500
39.66,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.0,2500
39.66,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.0,2500
39.67,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,7.5,2000
39.7,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,6.5,3500
39.7,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,6.5,3500
39.7,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,6.5,3500
39.82,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,10.5,1000
39.87,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,10.5,2000
39.9,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.5,100
39.94,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,16.0,2500
39.96,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,5.0,3500
40.05,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,3.0,4000
40.05,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,5.5,4000
40.05,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,5.5,4000
40.11,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,12.5,2500
40.11,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,12.5,2500
40.21,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.0,2500
40.26,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.0,5000
40.3,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,6.5,4000
40.33,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.0,1500
40.35,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.5,1000
40.36,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,4.5,3500
40.38,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.5,2000
40.49,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,15.0,100
40.53,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.5,2000
40.54,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,8.0,2500
40.54,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.5,4000
40.57,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,3000
40.6,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,7.0,3500
40.7,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,19.0,2500
40.7,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,19.0,2500
40.78,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.5,5000
40.78,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.5,5000
40.79,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.0,4200
40.8,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,8.0,3500
40.8,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.0,3500
40.82,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,7.0,3000
40.83,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,12.5,100
40.85,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.0,3000
40.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.0,2500
40.85,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.0,4500
40.86,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.0,5000
40.86,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.0,5000
40.87,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.5,1500
40.92,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,16.0,3000
40.94,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,2.5,4500
41.0,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8.5,4500
41.01,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,9.0,2000
41.02,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,15.0,2000
41.04,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.0,1500
41.07,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,12.0,2000
41.08,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,2.5,4000
41.17,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,10.5,1500
41.18,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.5,2000
41.18,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.5,2000
41.22,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.0,1500
41.27,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,8.0,3500
41.3,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.0,4000
41.3,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.0,4000
41.3,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.0,4000
41.33,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.0,4500
41.34,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.0,1500
41.35,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.5,100
41.35,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.5,100
41.41,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,16.5,2500
41.45,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,12.0,1500
41.46,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,4.0,4500
41.47,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,3.5,4500
41.56,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.0,2000
41.59,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,14.0,3000
41.59,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.0,100
41.66,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,11.0,1000
41.66,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,11.0,1000
41.66,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,11.0,1000
41.66,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,11.5,2000
41.66,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,11.5,2000
41.69,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,13.0,2500
41.7,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,5.0,4500
41.71,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,5.5,3500
41.71,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,1.0,5000
41.71,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,1.0,5000
41.74,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,4.5,3500
41.74,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,4000
41.76,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.5,2500
41.77,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,0.5,5000
41.82,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,11.0,4000
41.84,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,5.5,4000
41.84,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.0,4000
41.89,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,5.5,3500
41.9,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.5,2500
42.0,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,3500
42.04,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,3.0,3000
42.05,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,8.5,3500
42.23,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,1.0,5000
42.3,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.0,1000
42.31,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,11.5,2500
42.32,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,5.5,3500
42.34,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,7.0,3500
42.37,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.0,4000
42.38,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.5,1500
42.39,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,5.5,4500
42.41,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.0,2000
42.46,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,15.5,2000
42.5,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,13.0,1500
42.5,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,5000
42.51,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,1.0,4500
42.51,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,1.0,4500
42.58,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,10.5,3000
42.61,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,17.0,5000
42.63,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,3000
42.63,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,3000
42.64,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.5,3500
42.64,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.5,3500
42.64,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.5,3500
42.64,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.5,3500
42.69,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.0,2000
42.74,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,19.0,2500
42.78,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,13.0,100
42.78,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,13.0,100
42.8,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,6.0,2500
42.9,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,12.0,2000
42.91,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.0,2500
42.91,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.0,2500
42.91,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.0,2500
42.92,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.0,4500
42.92,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,16.0,100
42.93,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.5,2000
42.94,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,12.5,100
43.03,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,11.0,3000
43.04,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,8.5,2000
43.06,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,7.5,3000
43.1,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.5,5000
43.12,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.0,3500
43.24,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,7.5,3500
43.24,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,14.5,3000
43.27,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,6.0,5000
43.27,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,6.0,5000
43.3,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,9.5,2500
43.3,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13.5,3500
43.31,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,10.0,2500
43.31,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,10.0,2500
43.37,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,4000
43.49,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.5,1000
43.5,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,18.0,1500
43.52,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.0,1500
43.52,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.0,1500
43.53,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,0.5,3500
43.62,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,3.0,5000
43.64,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.0,1000
43.68,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,11.5,2000
43.68,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,11.5,2000
43.7,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.0,2500
43.73,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,1.5,5000
43.73,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,1.5,5000
43.77,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.0,1500
43.77,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.5,100
43.82,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,3.5,4000
43.91,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.0,4000
43.99,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,6.5,3000
43.99,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,6.5,3000
44.0,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,3.5,4000
44.09,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.0,4500
